,Player,Season,Position,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Team
557,Ice,S12,SUPPORT,1,0.0,0.0,0.0,1.0,0.0,1.8,240,0.0,0.157,246,1.78,0.8,0.35,0.24,-852,19,638,0.0,0.0,0,0.0,Liiv SANDBOX
558,Ice,S12,SUPPORT,1,0.0,0.0,0.0,1.0,0.0,1.8,240,0.0,0.157,246,1.78,0.8,0.35,0.24,-852,19,638,0.0,0.0,0,0.0,Liiv SANDBOX
559,Kael,S12,SUPPORT,96,0.469,2.8,0.5,2.9,7.7,1.0,229,0.737,0.074,138,2.71,1.7,0.36,0.51,-197,2,-190,0.281,0.063,0,0.0,Liiv SANDBOX
560,Kael,S12,SUPPORT,96,0.469,2.8,0.5,2.9,7.7,1.0,229,0.737,0.074,138,2.71,1.7,0.36,0.51,-197,2,-190,0.281,0.063,0,0.0,Liiv SANDBOX
561,Kellin,S12,SUPPORT,99,0.626,5.0,0.7,1.9,8.6,0.8,238,0.738,0.092,180,2.84,1.89,0.34,0.52,183,-1,-17,0.273,0.111,0,2.0,DWG KIA
562,Kellin,S12,SUPPORT,99,0.626,5.0,0.7,1.9,8.6,0.8,238,0.738,0.092,180,2.84,1.89,0.34,0.52,183,-1,-17,0.273,0.111,0,2.0,DWG KIA
563,Keria,S12,SUPPORT,97,0.732,4.2,0.6,2.2,8.9,1.0,247,0.688,0.088,183,2.7,1.85,0.33,0.56,91,-1,37,0.412,0.052,0,1.0,T1
564,Keria,S12,SUPPORT,97,0.732,4.2,0.6,2.2,8.9,1.0,247,0.688,0.088,183,2.7,1.85,0.33,0.56,91,-1,37,0.412,0.052,0,1.0,T1
565,Lehends,S12,SUPPORT,87,0.782,4.5,0.6,2.2,9.3,0.8,242,0.681,0.078,168,2.71,1.68,0.32,0.49,0,-2,14,0.276,0.161,0,1.0,Gen.G eSports
566,Lehends,S12,SUPPORT,87,0.782,4.5,0.6,2.2,9.3,0.8,242,0.681,0.078,168,2.71,1.68,0.32,0.49,0,-2,14,0.276,0.161,0,1.0,Gen.G eSports
567,Life,S12,SUPPORT,95,0.495,3.4,0.8,2.6,8.0,0.8,234,0.706,0.085,162,2.83,1.85,0.36,0.45,-106,-4,-41,0.211,0.116,0,2.0,KT Rolster
568,Life,S12,SUPPORT,95,0.495,3.4,0.8,2.6,8.0,0.8,234,0.706,0.085,162,2.83,1.85,0.36,0.45,-106,-4,-41,0.211,0.116,0,2.0,KT Rolster
569,Moham,S12,SUPPORT,15,0.267,2.2,0.9,2.7,5.3,0.8,219,0.675,0.073,118,2.6,1.8,0.35,0.54,-86,5,-296,0.4,0.133,0,0.0,Kwangdong Freecs
570,Moham,S12,SUPPORT,15,0.267,2.2,0.9,2.7,5.3,0.8,219,0.675,0.073,118,2.6,1.8,0.35,0.54,-86,5,-296,0.4,0.133,0,0.0,Kwangdong Freecs
571,Prince,S12,ADC,58,0.586,5.3,4.9,1.8,4.5,10.2,472,0.702,0.29,606,1.52,0.67,0.45,0.15,333,5,327,0.293,0.034,1,5.0,Liiv SANDBOX
572,Ruler,S12,SUPPORT,4,0.75,9.3,2.5,1.0,6.8,2.1,329,0.729,0.212,431,3.79,1.47,1.07,0.33,904,8,378,0.5,0.0,0,0.0,Gen.G eSports
573,Ruler,S12,SUPPORT,4,0.75,9.3,2.5,1.0,6.8,2.1,329,0.729,0.212,431,3.79,1.47,1.07,0.33,904,8,378,0.5,0.0,0,0.0,Gen.G eSports
574,Taeyoon,S12,ADC,1,0.0,0.3,1.0,4.0,0.0,8.2,349,0.25,0.227,309,1.13,0.43,0.35,0.2,-560,-1,-568,0.0,0.0,0,1.0,DRX
575,Teddy,S12,SUPPORT,8,0.375,6.9,1.1,1.1,6.6,2.2,285,0.713,0.203,383,3.81,1.83,0.9,0.38,810,5,154,0.125,0.125,0,1.0,Kwangdong Freecs
576,Teddy,S12,SUPPORT,8,0.375,6.9,1.1,1.1,6.6,2.2,285,0.713,0.203,383,3.81,1.83,0.9,0.38,810,5,154,0.125,0.125,0,1.0,Kwangdong Freecs
577,Vital,S12,ADC,7,0.143,1.9,2.1,2.0,1.7,9.8,404,0.5,0.236,374,0.98,0.38,0.37,0.13,-802,-8,-442,0.143,0.143,0,1.0,Nongshim RedForce
578,Vsta,S12,SUPPORT,81,0.272,2.4,0.6,2.6,5.5,0.8,217,0.668,0.096,159,2.51,1.67,0.3,0.52,-196,-3,-59,0.222,0.074,0,2.0,Hanwha Life eSports
579,Vsta,S12,SUPPORT,81,0.272,2.4,0.6,2.6,5.5,0.8,217,0.668,0.096,159,2.51,1.67,0.3,0.52,-196,-3,-59,0.222,0.074,0,2.0,Hanwha Life eSports
580,deokdam,S12,SUPPORT,1,1.0,2.8,5.0,6.0,12.0,1.5,292,0.85,0.165,460,2.58,1.45,0.66,0.28,523,1,-81,0.0,1.0,0,0.0,DWG KIA
581,deokdam,S12,SUPPORT,1,1.0,2.8,5.0,6.0,12.0,1.5,292,0.85,0.165,460,2.58,1.45,0.66,0.28,523,1,-81,0.0,1.0,0,0.0,DWG KIA
582,Baut,S12,SUPPORT,5,0.2,2.1,0.4,3.0,5.8,1.1,222,0.614,0.067,109,2.51,1.78,0.29,0.56,116,-1,551,0.2,0.4,0,0.0,Hanwha Life eSports
583,Bible,S12,SUPPORT,5,0.2,1.6,0.4,4.6,7.0,0.9,217,0.599,0.065,130,2.24,1.61,0.28,0.47,24,-1,146,0.4,0.2,0,0.0,DWG KIA
584,Delight,S12,SUPPORT,87,0.368,2.5,0.6,2.8,6.4,1.2,226,0.71,0.072,122,3.04,1.83,0.5,0.57,-30,2,-17,0.356,0.161,0,0.0,Fredit BRION
585,Dispel,S12,SUPPORT,1,0.0,1.5,0.0,6.0,9.0,1.0,208,0.818,0.068,124,2.27,2.03,0.36,0.91,-32,-4,-492,0.0,0.0,0,0.0,Nongshim RedForce
586,Jun,S12,SUPPORT,1,1.0,11.0,1.0,1.0,10.0,0.8,269,0.846,0.058,149,2.43,1.38,0.51,0.4,123,-11,-484,0.0,0.0,0,0.0,DRX
587,Loopy,S12,SUPPORT,2,0.0,0.4,0.5,5.0,1.5,1.5,216,0.5,0.127,182,1.46,0.66,0.2,0.28,-640,0,-868,0.0,0.0,0,0.0,Fredit BRION
588,Lospa,S12,SUPPORT,5,0.4,2.2,1.2,4.0,7.6,0.7,226,0.621,0.054,119,2.17,1.68,0.12,0.59,-155,-2,-23,0.4,0.4,0,0.0,Gen.G eSports
589,Peter,S12,SUPPORT,25,0.44,3.0,0.6,2.6,7.2,0.8,226,0.663,0.092,155,2.49,1.64,0.3,0.51,-1,-3,-47,0.32,0.08,0,0.0,Nongshim RedForce
590,Prove,S12,SUPPORT,2,0.0,1.3,0.5,4.5,5.5,1.5,226,0.675,0.115,177,2.89,1.85,0.55,0.71,152,12,168,0.5,0.0,0,0.0,Liiv SANDBOX
591,SnowFlower,S12,SUPPORT,19,0.421,3.1,0.6,2.8,8.3,1.0,227,0.707,0.075,156,2.57,1.55,0.36,0.49,58,1,100,0.211,0.105,0,0.0,Nongshim RedForce
592,Burdol,S13,TOP,74,0.419,2.3,1.9,2.4,3.5,8.3,374,0.465,0.223,438,1.06,0.34,0.2,0.22,-395,-7,-283,0.135,0.108,0,23.0,Liiv SANDBOX
593,Canna,S13,TOP,95,0.611,3.4,2.2,2.0,4.3,8.3,389,0.516,0.208,470,1.08,0.37,0.17,0.23,141,2,78,0.179,0.137,0,24.0,Dplus KIA
594,Clear,S13,TOP,17,0.412,2.7,1.8,2.5,5.2,8.3,377,0.527,0.219,447,0.98,0.34,0.22,0.18,-105,-6,89,0.176,0.176,0,2.0,Liiv SANDBOX
595,DnDn,S13,TOP,85,0.259,1.7,1.5,2.8,3.4,8.2,362,0.49,0.234,439,1.09,0.45,0.15,0.29,-525,-8,-258,0.106,0.176,0,18.0,Nongshim RedForce
596,Doran,S13,TOP,109,0.743,3.7,2.4,2.2,5.8,8.3,411,0.568,0.228,506,1.08,0.37,0.19,0.22,277,3,124,0.239,0.138,0,36.0,Gen.G eSports
597,DuDu,S13,TOP,83,0.325,2.2,2.2,2.4,3.1,8.8,393,0.567,0.226,477,0.99,0.27,0.19,0.13,134,6,49,0.133,0.108,0,22.0,Kwangdong Freecs
598,Kiin,S13,TOP,117,0.692,4.5,2.3,1.6,5.1,8.6,405,0.551,0.231,467,1.13,0.39,0.2,0.19,204,4,198,0.197,0.094,0,24.0,KT Rolster
599,Morgan,S13,TOP,89,0.315,1.9,1.7,2.3,2.8,8.7,380,0.515,0.233,426,1.18,0.33,0.26,0.24,-52,-1,-141,0.191,0.146,0,13.0,BRION
600,PerfecT,S13,TOP,1,1.0,13.0,2.0,1.0,11.0,8.5,398,0.565,0.192,469,1.2,0.5,0.17,0.31,651,24,744,0.0,0.0,0,0.0,KT Rolster
601,Rascal,S13,TOP,93,0.301,1.7,1.9,3.1,3.2,8.2,377,0.574,0.228,448,1.05,0.32,0.23,0.18,-197,-5,-225,0.194,0.183,0,28.0,DRX
602,Zeus,S13,TOP,120,0.617,3.1,2.5,2.4,4.7,8.4,402,0.563,0.232,514,1.13,0.38,0.16,0.22,256,7,189,0.158,0.167,0,36.0,T1
603,kingen,S13,TOP,115,0.53,2.9,1.7,2.0,4.2,8.2,384,0.507,0.218,443,1.09,0.41,0.18,0.26,-98,-4,31,0.157,0.104,0,21.0,Hanwha Life eSports
604,Canyon,S13,JUNGLE,95,0.611,4.5,2.0,1.9,6.8,5.8,341,0.7,0.139,309,1.81,0.46,0.42,0.37,227,1,157,0.4,0.053,0,9.0,Dplus KIA
605,Clid,S13,JUNGLE,72,0.542,2.8,1.8,2.5,4.9,5.4,327,0.654,0.135,280,1.97,0.45,0.5,0.38,-15,-2,20,0.375,0.125,0,12.0,Hanwha Life eSports
606,Croco,S13,JUNGLE,60,0.25,2.1,1.7,3.1,4.9,5.1,308,0.716,0.147,310,1.62,0.35,0.4,0.34,-334,-7,-247,0.283,0.133,0,3.0,DRX
607,Cuzz,S13,JUNGLE,117,0.692,5.1,2.4,1.9,7.0,5.8,345,0.725,0.151,303,1.95,0.37,0.53,0.33,53,3,101,0.376,0.085,0,12.0,KT Rolster
608,Grizzly,S13,JUNGLE,43,0.512,3.0,1.9,2.9,6.8,5.4,332,0.712,0.132,278,1.43,0.39,0.32,0.38,60,1,62,0.256,0.116,0,0.0,Hanwha Life eSports
609,HamBak,S13,JUNGLE,1,1.0,17.0,2.0,1.0,15.0,6.1,369,0.739,0.138,336,2,0.53,0.64,0.5,228,5,361,0.0,0.0,0,1.0,KT Rolster
610,Juhan,S13,JUNGLE,33,0.394,2.1,1.2,2.9,5.1,5.2,312,0.682,0.137,245,1.86,0.48,0.44,0.42,-130,-5,-185,0.242,0.242,0,0.0,DRX
611,Oner,S13,JUNGLE,120,0.617,3.7,2.6,2.5,6.5,5.4,348,0.745,0.147,328,1.82,0.4,0.44,0.31,126,-1,-51,0.408,0.083,0,15.0,T1
612,Peanut,S13,JUNGLE,109,0.743,4.9,2.4,2.0,7.3,5.9,354,0.691,0.146,325,1.72,0.35,0.47,0.25,210,2,167,0.44,0.037,0,13.0,Gen.G eSports
613,Sylvie,S13,JUNGLE,85,0.259,2.2,1.8,2.8,4.5,5.3,317,0.694,0.139,265,1.75,0.45,0.46,0.4,-196,-3,-148,0.235,0.094,0,5.0,Nongshim RedForce
614,UmTi,S13,JUNGLE,89,0.315,2.5,1.4,2.5,5.0,5.4,315,0.771,0.155,287,1.82,0.4,0.5,0.34,-61,1,-15,0.438,0.101,0,7.0,BRION
615,Willer,S13,JUNGLE,91,0.418,3.2,2.1,2.4,5.6,5.6,328,0.688,0.133,268,1.92,0.5,0.47,0.46,-212,1,-89,0.33,0.11,0,9.0,Liiv SANDBOX
616,YoungJae,S13,JUNGLE,83,0.325,2.8,1.6,2.3,4.9,5.6,321,0.722,0.137,282,1.82,0.45,0.45,0.45,-20,2,-6,0.229,0.072,0,5.0,Kwangdong Freecs
617,Bdd,S13,MID,117,0.692,5.5,3.1,1.6,5.8,8.7,406,0.682,0.254,512,1.11,0.39,0.19,0.2,131,-1,-83,0.248,0.077,0,18.0,KT Rolster
618,Bulldog,S13,MID,83,0.325,2.2,2.0,2.6,3.8,9.0,393,0.643,0.284,581,1.15,0.4,0.22,0.24,-38,-4,-102,0.169,0.108,0,12.0,Kwangdong Freecs
619,Callme,S13,MID,4,0.5,4.4,3.3,1.8,4.5,8.7,394,0.697,0.285,551,0.97,0.25,0.21,0.08,-838,-8,-152,0.25,0.0,0,0.0,Nongshim RedForce
620,Chovy,S13,MID,109,0.743,6.5,3.3,1.4,6.2,9.2,429,0.68,0.271,611,1.62,0.43,0.4,0.18,277,7,156,0.211,0.073,0,26.0,Gen.G eSports
621,Clozer,S13,MID,91,0.418,2.7,2.6,2.6,4.2,9.4,404,0.629,0.274,538,1.08,0.35,0.25,0.2,52,4,139,0.198,0.11,0,19.0,Liiv SANDBOX
622,FATE,S13,MID,84,0.321,2.8,2.3,2.1,3.5,8.8,382,0.615,0.282,564,1.16,0.37,0.23,0.22,-214,-2,-135,0.083,0.06,0,10.0,DRX
623,FIESTA,S13,MID,69,0.246,2.2,2.3,2.9,4.1,8.4,377,0.626,0.278,543,1.27,0.41,0.26,0.27,-119,-3,-73,0.217,0.101,0,14.0,Nongshim RedForce
624,Faker,S13,MID,102,0.686,3.5,2.7,2.4,5.6,8.4,401,0.631,0.259,592,1.14,0.37,0.24,0.17,35,1,-25,0.186,0.088,0,19.0,T1
625,Feisty,S13,MID,1,1.0,9.5,6.0,2.0,13.0,9.2,493,0.826,0.321,781,1.14,0.53,0.14,0.33,880,15,1059,0.0,0.0,0,0.0,KT Rolster
626,Ivory,S13,MID,10,0.3,1.4,1.2,2.9,3.0,9.0,368,0.536,0.251,468,1.15,0.52,0.21,0.22,-645,-15,-406,0.1,0.0,0,1.0,BRION
627,Karis,S13,MID,79,0.316,2.9,2.4,2.0,3.4,8.8,386,0.663,0.269,496,1.05,0.3,0.25,0.21,-217,-4,-68,0.152,0.114,0,14.0,BRION
628,Kyeahoo,S13,MID,9,0.111,1.6,1.7,2.7,2.6,7.5,325,0.565,0.193,382,1.22,0.56,0.21,0.25,-795,-8,-125,0.0,0.222,0,1.0,DRX
629,Poby,S13,MID,18,0.222,1.6,1.8,3.2,3.3,9.0,390,0.645,0.244,479,1.1,0.42,0.27,0.24,-193,-7,-144,0.167,0.0,0,1.0,T1
630,Quad,S13,MID,12,0.25,1.6,1.1,2.3,2.6,8.0,348,0.587,0.232,385,1.19,0.53,0.21,0.27,-427,-13,-464,0.167,0.167,0,4.0,Nongshim RedForce
631,ShowMaker,S13,MID,95,0.611,5.1,3.2,1.6,5.1,8.9,409,0.636,0.27,605,1.32,0.42,0.3,0.26,56,2,105,0.179,0.084,1,18.0,Dplus KIA
632,Zeka,S13,MID,115,0.53,3.7,3.2,2.0,4.2,9.5,422,0.638,0.268,549,1.24,0.42,0.26,0.23,106,3,137,0.2,0.07,0,29.0,Hanwha Life eSports
633,Aiming,S13,ADC,117,0.692,7.1,4.6,1.3,4.6,10.3,481,0.696,0.293,595,1.47,0.41,0.42,0.13,193,0,248,0.214,0.034,0,13.0,KT Rolster
634,Deft,S13,ADC,92,0.62,5.2,4.3,1.8,4.8,9.8,457,0.707,0.301,677,1.45,0.46,0.39,0.17,334,5,179,0.304,0.076,0,3.0,Dplus KIA
635,Envyy,S13,ADC,51,0.49,3.1,3.1,2.2,3.6,9.5,417,0.636,0.277,543,1.11,0.37,0.3,0.17,-20,5,128,0.275,0.118,0,4.0,Liiv SANDBOX
636,Gumayusi,S13,ADC,120,0.617,4.5,4.2,2.0,4.8,10.3,470,0.695,0.275,620,1.4,0.44,0.42,0.18,302,9,46,0.208,0.067,1,10.0,T1
637,Gumayusi,S13,ADC,120,0.617,4.5,4.2,2.0,4.8,10.3,470,0.695,0.275,620,1.4,0.44,0.42,0.18,302,9,46,0.208,0.067,1,10.0,T1
638,Hena,S13,ADC,89,0.315,2.8,2.6,2.0,2.9,9.6,411,0.64,0.276,519,1.4,0.44,0.44,0.16,-250,-6,-117,0.281,0.034,0,5.0,BRION
639,Hype,S13,ADC,1,1.0,7.3,10.0,3.0,12.0,9.6,510,0.957,0.292,711,1.67,0.44,0.44,0.11,-137,-16,-275,0.0,1.0,0,0.0,KT Rolster
640,Jiwoo,S13,ADC,36,0.306,2.4,3.8,3.1,3.8,10.1,442,0.722,0.29,581,1.27,0.4,0.45,0.15,-294,-6,-130,0.389,0.194,0,5.0,Nongshim RedForce
641,Paduck,S13,ADC,49,0.327,2.5,2.9,2.6,3.6,9.2,412,0.607,0.278,562,1.28,0.49,0.35,0.18,-372,-9,-319,0.122,0.082,0,2.0,DRX
642,Peyz,S13,ADC,109,0.743,6.3,5.4,1.6,4.6,10.2,475,0.698,0.278,633,1.43,0.45,0.43,0.14,174,0,64,0.284,0.037,3,9.0,Gen.G eSports
643,Pleata,S13,ADC,6,0.167,2.1,3.2,2.5,2.2,8.4,385,0.702,0.231,433,1.03,0.25,0.22,0.16,-709,-17,-345,0.333,0.0,0,1.0,DRX
644,Rahel,S13,ADC,3,0.333,2.2,2.3,1.7,1.3,10.1,442,0.598,0.246,448,1.9,0.45,0.65,0.2,-387,2,-445,0.333,0.0,0,0.0,Dplus KIA
645,Taeyoon,S13,ADC,83,0.325,2.1,2.8,3.0,3.4,9.7,418,0.661,0.257,537,1.41,0.42,0.46,0.18,-175,-1,-194,0.181,0.108,1,8.0,Kwangdong Freecs
646,Teddy,S13,ADC,40,0.325,3.0,4.0,2.8,4.4,9.9,433,0.664,0.289,588,1.61,0.65,0.45,0.19,-132,3,80,0.2,0.05,0,7.0,Liiv SANDBOX
647,Viper,S13,ADC,115,0.53,4.7,3.6,1.7,4.1,10.2,450,0.674,0.302,626,1.51,0.51,0.43,0.2,92,4,14,0.2,0.104,1,4.0,Hanwha Life eSports
648,Vital,S13,ADC,49,0.224,2.6,2.6,2.2,2.9,9.7,410,0.616,0.282,533,1.24,0.33,0.41,0.14,-423,-12,-258,0.163,0.061,0,3.0,Nongshim RedForce
649,deokdam,S13,ADC,38,0.289,2.3,2.2,2.3,3.0,8.9,395,0.6,0.247,493,1.34,0.39,0.36,0.18,-549,-12,-160,0.079,0.184,0,0.0,DRX
650,Andil,S13,SUPPORT,20,0.1,1.3,0.5,3.6,4.4,1.1,215,0.649,0.066,127,2.83,1.57,0.29,0.47,-20,2,287,0.3,0.25,0,0.0,Kwangdong Freecs
651,BeryL,S13,SUPPORT,93,0.301,1.8,0.4,3.3,5.7,1.2,231,0.654,0.093,183,3.13,1.44,0.51,0.48,-126,1,10,0.129,0.118,0,4.0,DRX
652,Bible,S13,SUPPORT,13,0.615,2.8,0.9,3.3,8.4,1.1,238,0.619,0.048,113,3.28,1.87,0.38,0.59,55,1,173,0.154,0.231,0,1.0,Dplus KIA
653,Delight,S13,SUPPORT,109,0.743,5.7,0.7,1.9,9.8,1.1,255,0.746,0.076,172,3.28,1.49,0.39,0.42,141,3,134,0.358,0.092,0,1.0,Gen.G eSports
654,Effort,S13,SUPPORT,89,0.315,2.5,0.4,2.4,5.6,1.0,226,0.685,0.069,125,3.27,1.53,0.41,0.54,-32,2,-115,0.337,0.112,0,0.0,BRION
655,Jun,S13,SUPPORT,42,0.381,2.6,0.5,2.7,6.4,0.9,235,0.688,0.109,223,3.4,1.31,0.39,0.48,30,-2,146,0.19,0.143,0,0.0,Kwangdong Freecs
656,Kael,S13,SUPPORT,91,0.418,3.0,0.7,2.6,7.3,0.9,234,0.721,0.089,177,3.4,1.62,0.45,0.56,-37,-2,-147,0.275,0.077,0,0.0,Liiv SANDBOX
657,Kellin,S13,SUPPORT,82,0.61,6.2,0.7,1.5,9.0,0.8,244,0.767,0.089,195,3.3,1.66,0.39,0.49,163,-3,-52,0.402,0.037,0,4.0,Dplus KIA
658,Keria,S13,SUPPORT,120,0.617,4.4,0.8,2.2,8.9,1.0,255,0.757,0.089,204,3.15,1.67,0.37,0.52,244,0,129,0.258,0.075,0,2.0,T1
659,Keria,S13,SUPPORT,120,0.617,4.4,0.8,2.2,8.9,1.0,255,0.757,0.089,204,3.15,1.67,0.37,0.52,244,0,129,0.258,0.075,0,2.0,T1
660,Lehends,S13,SUPPORT,117,0.692,4.3,0.5,2.1,8.4,1.0,240,0.692,0.072,142,3.01,1.61,0.36,0.51,-81,0,-44,0.291,0.154,0,1.0,KT Rolster
661,Life,S13,SUPPORT,115,0.53,3.2,0.7,2.5,7.3,0.9,238,0.714,0.079,157,3.16,1.67,0.38,0.48,-72,-2,-33,0.243,0.113,0,4.0,Hanwha Life eSports
662,Moham,S13,SUPPORT,21,0.429,2.7,0.4,2.8,7.1,0.9,227,0.736,0.099,200,3.04,1.72,0.47,0.51,-310,1,13,0.143,0.238,0,1.0,Kwangdong Freecs
663,Peter,S13,SUPPORT,85,0.259,3.1,0.6,2.3,6.6,0.9,224,0.749,0.069,129,2.92,1.51,0.33,0.48,-206,0,-112,0.271,0.082,0,1.0,Nongshim RedForce
664,Way,S13,SUPPORT,1,1.0,4.0,3.0,4.0,13.0,1.1,275,0.696,0.057,139,3.81,1.89,0.47,0.61,326,3,832,0.0,0.0,0,0.0,KT Rolster
665,Casting,S14,TOP,3,0.0,1.4,2.3,3.0,2.0,8.2,403,0.579,0.272,591,1.06,0.54,0.11,0.26,964,4,97,0.667,0.0,0,0.0,KT Rolster
666,Clear,S14,TOP,91,0.374,2.5,2.4,2.7,4.4,8.3,386,0.577,0.215,489,0.97,0.32,0.21,0.16,-92,-5,-134,0.099,0.099,0,27.0,FearX
667,DnDn,S14,TOP,55,0.309,1.7,1.6,2.8,3.1,8.5,377,0.455,0.205,434,1.15,0.55,0.16,0.29,-234,-4,-149,0.182,0.145,0,15.0,Nongshim RedForce
668,Doran,S14,TOP,112,0.696,3.2,2.5,2.6,5.9,8.0,392,0.581,0.218,536,1.13,0.42,0.22,0.21,114,1,119,0.223,0.134,0,27.0,Hanwha Life eSports
669,DuDu,S14,TOP,90,0.433,2.8,2.5,2.4,4.0,8.9,400,0.566,0.209,484,0.93,0.3,0.18,0.14,29,3,40,0.111,0.156,0,22.0,Kwangdong Freecs
670,Frog,S14,TOP,21,0.381,2.2,1.2,2.7,4.6,7.6,343,0.549,0.179,380,0.99,0.4,0.16,0.21,-562,-13,-324,0.095,0.19,0,3.0,DRX
671,Kiin,S14,TOP,103,0.835,4.4,2.8,2.0,6.0,8.1,405,0.584,0.21,554,1.18,0.42,0.22,0.18,366,9,292,0.204,0.117,0,32.0,Gen.G eSports
672,Mihile,S14,TOP,29,0.345,1.9,1.9,3.0,4.0,8.3,376,0.544,0.199,483,1.09,0.36,0.23,0.18,-462,-6,-99,0.069,0.172,0,5.0,Nongshim RedForce
673,Morgan,S14,TOP,82,0.195,1.9,2.1,3.0,3.6,8.3,371,0.574,0.225,487,1.07,0.35,0.24,0.23,-175,-3,-205,0.171,0.134,0,10.0,OK BRION
674,PerfecT,S14,TOP,102,0.539,3.0,2.2,2.5,5.1,7.8,371,0.505,0.195,465,1.19,0.46,0.2,0.25,-143,-2,-58,0.088,0.118,0,22.0,KT Rolster
675,Rascal,S14,TOP,62,0.21,1.6,1.7,2.9,2.9,8.2,366,0.551,0.194,407,1.15,0.39,0.24,0.19,-274,-10,-190,0.177,0.129,0,9.0,DRX
676,Zeus,S14,TOP,124,0.621,2.9,3.0,2.7,4.5,8.5,412,0.565,0.225,552,1.08,0.37,0.19,0.17,332,8,76,0.137,0.121,1,44.0,T1
677,kingen,S14,TOP,116,0.534,2.9,2.4,2.5,4.9,8.0,385,0.53,0.221,519,1.15,0.41,0.23,0.22,-41,0,69,0.224,0.095,0,25.0,Dplus KIA
678,Canyon,S14,JUNGLE,103,0.835,6.2,2.2,1.8,8.9,6.2,359,0.721,0.149,400,1.69,0.5,0.38,0.34,102,3,197,0.262,0.078,0,5.0,Gen.G eSports
679,Cuzz,S14,JUNGLE,90,0.433,2.9,1.9,2.8,6.3,6.5,341,0.739,0.165,394,1.84,0.43,0.49,0.3,-25,3,77,0.244,0.078,0,4.0,Kwangdong Freecs
680,DDoiV,S14,JUNGLE,10,0.3,2.3,1.2,2.8,5.1,5.5,309,0.686,0.157,335,1.67,0.46,0.41,0.38,-230,-8,-388,0.4,0.1,0,0.0,OK BRION
681,GIDEON,S14,JUNGLE,37,0.216,2.4,1.3,2.9,5.8,5.6,308,0.732,0.129,269,1.54,0.38,0.42,0.32,-16,2,88,0.243,0.108,0,4.0,OK BRION
682,Guwon,S14,JUNGLE,2,1.0,7.8,4.5,2.0,11.0,5.5,378,0.69,0.132,382,1.39,0.34,0.29,0.36,166,-12,100,1.0,0.0,0,0.0,T1
683,Lucid,S14,JUNGLE,116,0.534,4.3,2.0,2.3,7.7,5.7,333,0.717,0.125,297,1.66,0.5,0.4,0.45,49,-3,-58,0.457,0.06,0,7.0,Dplus KIA
684,Oner,S14,JUNGLE,122,0.615,3.8,2.4,2.4,6.8,6.4,357,0.68,0.149,365,1.67,0.41,0.43,0.28,80,6,156,0.377,0.139,0,15.0,T1
685,Peanut,S14,JUNGLE,112,0.696,5.3,2.2,2.0,8.5,6.1,349,0.746,0.133,326,1.76,0.42,0.46,0.28,132,0,78,0.429,0.098,0,8.0,Hanwha Life eSports
686,Pyosik,S14,JUNGLE,105,0.524,4.2,2.3,2.3,7.4,5.8,337,0.726,0.134,322,1.69,0.5,0.4,0.37,-61,-3,-136,0.4,0.067,1,5.0,KT Rolster
687,Raptor,S14,JUNGLE,48,0.375,3.0,2.3,2.9,6.2,6.1,341,0.745,0.186,448,1.57,0.35,0.44,0.29,-115,-1,-68,0.188,0.125,0,2.0,FearX
688,Sponge,S14,JUNGLE,83,0.253,1.9,1.5,3.4,4.8,5.8,314,0.73,0.145,308,1.5,0.4,0.39,0.32,-81,-1,-133,0.349,0.096,0,4.0,DRX
689,Sylvie,S14,JUNGLE,84,0.321,2.4,1.6,2.9,5.5,5.7,318,0.72,0.141,317,1.63,0.45,0.4,0.39,-170,-6,-176,0.333,0.06,0,6.0,Nongshim RedForce
690,Willer,S14,JUNGLE,43,0.372,3.4,2.4,2.4,5.8,6.1,337,0.704,0.15,320,1.9,0.56,0.51,0.43,162,5,145,0.372,0.023,0,5.0,FearX
691,YoungJae,S14,JUNGLE,35,0.143,3.2,2.0,2.4,5.9,6.3,331,0.75,0.19,426,1.81,0.58,0.41,0.38,-288,-7,-306,0.314,0.057,0,2.0,OK BRION
692,Bdd,S14,MID,105,0.524,4.7,3.9,2.1,6.0,9.1,419,0.707,0.286,677,1.19,0.44,0.25,0.22,49,1,4,0.2,0.086,1,15.0,KT Rolster
693,Bulldog,S14,MID,90,0.433,3.0,2.8,2.5,4.6,9.3,416,0.688,0.288,669,1.35,0.49,0.29,0.23,-188,-4,-89,0.144,0.122,1,8.0,Kwangdong Freecs
694,Calix,S14,MID,8,0.25,1.7,1.6,2.8,3.1,9.0,377,0.633,0.239,548,0.77,0.35,0.14,0.15,-593,-11,-280,0.25,0.0,0,0.0,Nongshim RedForce
695,Callme,S14,MID,36,0.333,2.1,2.3,3.4,4.7,9.0,400,0.725,0.292,617,1.29,0.41,0.33,0.21,-132,-5,-12,0.194,0.194,0,5.0,Nongshim RedForce
696,Chovy,S14,MID,103,0.835,6.2,4.5,1.7,5.8,10.3,483,0.671,0.299,801,1.71,0.5,0.49,0.18,410,10,296,0.097,0.078,0,24.0,Gen.G eSports
